course_code,course_name,course_link,page_number
PHY331,Electrodynamics I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3893,14
PHY333,Electrodynamics II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3894,14
PHY341,Quantum Mechanics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3895,14
PHY375,Optics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3896,14
PHY390,Independent Laboratory Study in Physics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3897,14
PHY410,Independent Study or Internship in Physics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3898,15
PPM395,Democracy and Public Policy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5633,15
POS101,Introduction to American Government,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3899,15
POS102,People and Politics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3900,15
POS104,Introduction to International Relations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3901,15
POS120,Government and Politics of Maine,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3902,15
POS203,Introduction to Political Science Research,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3903,15
POS205,Introduction to Comparative Politics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3904,15
POS209,The Global Politics of Soccer,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3905,15
POS245,French Politics and Government,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3906,15
POS256,Media and Politics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3907,15
POS261,The American Congress,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3908,15
POS262,The American Presidency,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3909,15
POS280,Issues Before the United Nations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3910,15
POS290,Introduction to Political Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3911,15
POS310,Internet and Politics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3912,15
POS312,The Politics of Nuclear Weapons,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3913,15
POS315,Media Law,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3914,15
POS333,Theories of Democratization,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3915,15
POS334,Race and Ethnicity in U.S. Politics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3916,15
POS335,European Politics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3917,15
POS338,Social Media and Revolutions,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5592,15
POS349,The Middle East in International Politics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3918,15
POS352,Latino Politics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3919,15
POS354,African Americans and American Justice,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3920,15
POS355,Race and the Politics of Mass Incarceration,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3921,15
POS360,Terrorism and the American Public,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3922,15
POS361,Public Administration,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3923,15
POS374,United States Foreign Policy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3924,15
POS380,Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3925,15
POS390,Ancient and Medieval Political Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3926,15
POS392,American Political Thought I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3927,15
POS393,American Political Thought II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3928,15
POS394,A Year in the Life,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3929,15
POS395,Independent Study I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3930,15
POS396,Independent Study II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3931,15
POS405,The European Union,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3932,15
POS406,Research in the European Union,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=8766,15
POS410,Urban Outcomes and the City Politics of Portland,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3934,15
POS445,MeMUNC Conference Planners,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3935,15
POS463,Supreme Court and Constitutional Law,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3937,15
POS464,American Civil Liberties,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3938,15
POS475,Political Science Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3939,15
POS476,Internship in Washington D.C.,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3940,15
POS480,International Affairs Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3941,15
PSY100,Introduction to Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3942,15
PSY201,Statistics in Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3943,15
PSY205,Experimental Methodology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3944,15
PSY206,Methodology Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3945,15
PSY220,Psychology of the Lifespan,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3947,15
PSY230,Social Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3948,15
PSY233,Abnormal Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3949,15
PSY315,Psychology of Human Sexuality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3950,15
PSY316,Psychology of Gender,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3951,15
PSY317,Cross-Cultural Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3952,15
PSY318,Applied Behavior Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3953,15
PSY323,Psychology of Infancy and Childhood,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3954,15
PSY325,Psychology of Adulthood and Aging,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3955,15
PSY326,Psychology of Social and Linguistic Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3956,15
PSY338,Theories of Personality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3957,15
PSY350,Psychology of Learning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3958,15
PSY360,Cognitive Processes,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3959,15
PSY361,Sensation and Perception,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3960,15
PSY363,Human Factors in Regulatory Compliance and Social Policy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3961,15
PSY365,Physiological Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3962,15
PSY366,"Drugs, Mind, and Behavior",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3963,15
PSY368,Health Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3964,15
PSY371,History and Systems of Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3965,15
PSY375,Psychology in the Public Interest,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3966,15
PSY400,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3967,15
PSY401,Research Apprenticeship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3968,15
PSY405,Teaching Apprenticeship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3969,15
PSY410,Internship/Field Experience,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3970,15
BPH101,Introduction to the U.S. Health System,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3971,15
BPH160,Biology of Human Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3972,15
BPH161,Biology of Human Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3973,15
BPH201,Fundamentals of Public Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3974,15
BPH205,Health Communication and Marketing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3975,15
BPH210,Health Disparities and Social Justice,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3976,15
BPH315,Population Health Improvement,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3977,15
BPH320,Methods of Public Health Research,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3978,15
BPH337,Introduction to Epidemiology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3979,15
BPH339,Topics in Public Health (MPH 539),https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3980,15
BPH450,Analysis of Public Health Data with Lab (MPH 550),https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3981,15
BPH499,Field Experience,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3982,15
RCE100,Introduction to Race & Ethnic Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3375,15
RCE150,Introduction to Race,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5590,15
RCE200,Introduction to Critical Race Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3389,15
RCE330,Perspectives on Father Involvement,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3399,15
REC110,Foundations of Recreation and Leisure Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3216,15
REC121,Introduction to Therapeutic Recreation Services,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3218,15
REC190,Yoga and Nutrition,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3225,15
REC219,Lifetime Physical Fitness and Wellness,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3235,15
REC223,Introduction to Nature Tourism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3237,15
REC226,Lifetime Leisure Activities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3238,15
REC231,Expressive Arts Programming,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3240,15
REC232,Methods in Therapeutic Recreation Program Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3241,15
REC233,Outdoor Recreation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3242,15
REC241,Recreation Leadership,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3243,15
REC253,Implications of Disabling Conditions for Therapeutic Recreation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3244,15
REC285,Perspectives on Animal-Assisted Therapy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3254,16
REC311,Psychosocial Interventions for Older Adults,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3259,16
REC314,Wellness Education and Counseling,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3260,16
REC324,Inclusive and Special Recreation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3261,16
REC367,Adventure Based Counseling,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3267,16
REC382,Assessment and Documentation in Therapeutic Recreation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3271,16
REC383,Facilitation Techniques in Therapeutic Recreation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3272,16
REC386,Recreation Facility Design and Maintenance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3274,16
REC390,Topics in Recreation and Leisure Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3275,16
REC398,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3278,16
REC494,Professional Foundations of Therapeutic Recreation Practice,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3291,16
REC495,Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3292,16
REC498,Management and Professional Development in Therapeutic Recreation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3294,16
RHF106,Ballroom Dance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3214,16
RHF109,Beginning Weight Training,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3215,16
RHF118,Yoga,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3217,16
RHF121,Self Defense,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3219,16
RHF122,Aerobic Kickboxing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3220,16
RHF123,Introduction to Sea Kayaking,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3221,16
RHF124,T’ai Chi Qigong,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3222,16
RHF126,Stability and Physio-Ball Exercise,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3223,16
RHF131,Indoor Cycling Instructor Preparation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3224,16
RHF218,Yoga Fusion,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3234,16
REL240,"Meaning, Morality, and Religion",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3847,16
RMI295,Internship in Risk Management and Insurance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2652,16
RMI320,Introduction to Risk Management and Insurance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2666,16
RMI330,"Health, Life, and Disability Insurance",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2676,16
RMI350,Corporate Risk Management and Insurance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2689,16
RMI395,Internship I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2725,16
RMI396,Internship II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2729,16
RSP100,Russell Scholars College Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3983,16
RSP101,Russell Scholars Creative Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3984,16
RSP102,Russell Scholars Academic Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5577,16
RSP103,"Russell Scholars Seminar: Culture, Community, and the Environment",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3985,16
RSP110,Russell Scholars Learning Community Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3986,16
RSP111,Russell Scholars Learning Community Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3987,16
RSP199,Russell Scholars Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5578,16
RSP204,"The Gulf of Maine: Archaeology, Ecology, and Environmental Change",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3988,16
RSP205,"Exploring Culture, On Campus & Off",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3989,16
RSP210,Russell Scholars Learning Community Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3990,16
RSP211,Russell Scholars Learning Community Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3991,16
RSP299,Topics in RSP,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5579,16
RSP310,Russell Scholars Learning Community Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3992,16
RSP311,Russell Scholars Learning Community Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3993,16
RSP325,Into the Wild: Environmental Thinking 1960-the present,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3994,16
RSP400,Russell Scholars Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3995,16
RSP402,Russell Scholars Capstone Seminar: Community and Commitment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3996,16
RSP410,Russell Scholars Learning Community Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3997,16
RSP411,Russell Scholars Learning Community Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3998,16
SOC100,Introduction to Sociology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4064,16
SOC210,Critical Thinking about Social Issues,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4065,16
SOC300,Sociological Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4066,16
SOC301,Qualitative Research Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4067,16
SOC307,Quantitative Research Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4068,16
SOC315,Self and Society,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4069,16
SOC316,Sociology of Gender,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4070,16
SOC327,Social Movements,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4072,16
SOC330,Sociology of the Family,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4073,16
SOC331,School and Society,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4074,16
SOC333,Medical Sociology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4075,16
SOC336,Law and Society,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4076,16
SOC348,Sociology of Work,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4077,16
SOC355,Politics and Society,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4078,16
SOC358,Sociology of Women’s Work,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4079,16
SOC363,"Food, Culture, and Society",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4080,16
SOC365,Sociology of the Body,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4081,16
SOC370,Sociology of the Environment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4082,16
SOC371,Sociology of Race and Ethnicity,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4083,16
SOC379,Sociology of Indigenous Peoples,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4084,16
SOC380,Topics in Sociology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4085,16
SOC390,Individualized Instruction I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4086,16
SOC391,Individualized Instruction II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4087,16
SOC395,Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4088,16
SOC410,Sociology Capstone,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4089,16
SOC450,Undergraduate Teaching Assistantship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4090,16
SOJ101,Social Justice / Social Change,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5588,16
SWO150,Professional Writing Laboratory for Social Workers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4044,16
SWO201,Introduction to Social Work,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4045,16
SWO250,Introduction to Social Welfare,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4046,16
SWO333,Social Work Research I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4047,16
SWO334,Social Work Research II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4048,16
SWO344,"Costa Rica Immersion: Social Work Perspectives on Culture, Language, and Service-Learning",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4049,16
SWO350,Social Welfare Policy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4050,16
SWO365,Examining Oppression and Valuing Diversity,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4051,16
SWO370,Human Behavior in the Social Environment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4052,16
SWO374,Sexual Harassment in Education and Work,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4053,16
SWO375,Gender and Aging,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4054,16
SWO383,"Social Work with Immigrants, Refugees, and Asylum Seekers",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4055,16
SWO388,"Addictions & Substance Use: Critical Analysis, Theory, and Best Practice",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4056,16
SWO393,Methods of Social Work Practice I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4057,16
SWO397,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4058,16
SWO399,Topics in Social Work,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4059,16
SWO402,Methods of Social Work Practice II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5667,16
SWO403,Methods of Social Work Practice III,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4060,16
SWO411,Field Work I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4062,16
SWO412,Field Work II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4063,16
SBS122,A Regulated Society,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5617,16
SBS199,Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3999,16
SBS200,Multicultural Human Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4000,16
SBS210,Me in 3D: Introduction to Social and Behavioral Sciences,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4001,16
SBS220,U.S. Democracy Origins and Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4002,17
SBS300,Deviance and Social Control,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4003,17
SBS301,Group Dynamics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4004,17
SBS302,Organizational Behavior,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4005,17
SBS303,Abnormal Psychology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4006,17
SBS304,Food and Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4007,17
SBS305,Child and Adolescent Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4008,17
SBS308,Medical Anthropology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4009,17
SBS310,Childhood and Society,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4010,17
SBS311,Theories of Personality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4011,17
SBS315,Social Psychology of Disability,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4012,17
SBS316,Diversity in Organizations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4013,17
SBS329,Research Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4014,17
SBS332,"Death, Dying, and Denial",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4015,17
SBS334,Spirituality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4016,17
SBS335,Legal Issues in Health and Human Services,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4017,17
SBS336,Fundamentals of Public Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4018,17
SBS337,Introduction to Epidemiology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4019,17
SBS339,"Immigration, Ethnicity, and Identity",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4020,17
SBS341,The Family,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4021,17
SBS343,Substance Use Disorders,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4022,17
SBS344,Violence: Causes and Control,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4023,17
SBS345,Diversity: Many Voices,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4024,17
SBS346,Introduction to Social Services,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4025,17
SBS348,Responding to Mental Health Crisis in the Community,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4026,17
SBS349,Trauma and Narrative,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4027,17
SBS350,Psychosocial Disorders in Childhood and Adolescence,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4028,17
SBS358,Representations of Motherhood,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4029,17
SBS362,Understanding Regulation: Applying Scissors to Red Tape,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4030,17
SBS363,Human Factors in Regulation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4031,17
SBS364,Introduction to Creative Modalities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4032,17
SBS368,Transitioning Cultures: Ethical Conflicts in Post-Military Life,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4033,17
SBS370,Toward a Global Ethics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4034,17
SBS375,Infant Mental Health and Attachment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4035,17
SBS390,Brain and Behavior,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4036,17
SBS398,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4037,17
SBS399,Special Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4038,17
SBS411,Counseling and Psychotherapy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4039,17
SBS413,Exploring Careers and Job Search Skills,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3487,17
SBS420,Mindfulness,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4040,17
SBS430,Applied Social and Public Policy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4041,17
